startup_id,startup_name,industry,founding_year,city,employees,monthly_active_users,monthly_revenue,monthly_burn_rate,funding_raised_usd,funding_stage,business_model,remote_friendly,customer_rating,churn_rate,ai_adoption_score,profitable,growth_level
ST0705,Hogan-Green,HealthTech,2018,Hyderabad,366,28017,3508713.32,2993052.2,9100353.06,Series A,Subscription,True,5.0,0.24,82,True,Medium
ST0706,"Stephenson, Martin and Glover",Robotics,2019,Delhi,145,51378,4646200.67,3504136.06,30842544.54,Series A,Marketplace,False,2.7,0.03,53,True,High
ST0707,Parker-Cruz,Gaming,2018,Chennai,250,17082,2554219.83,2648815.62,15249285.0,Seed,B2C,True,3.2,0.12,45,False,Medium
ST0708,Adams LLC,HealthTech,2019,Noida,5,14665,3305549.48,2043264.22,14301582.65,Series B,Marketplace,False,3.2,0.25,56,True,Medium
ST0709,Silva Ltd,SaaS,2023,Jaipur,62,26398,3348048.23,3642174.16,38534659.04,Series B,B2C,False,2.8,0.15,47,False,Medium
ST0710,Wright Ltd,EdTech,2018,Noida,112,154177,1926406.29,2607105.69,6567745.99,Seed,B2B,False,4.4,0.06,76,False,Medium
ST0711,Campbell PLC,Robotics,2019,Ahmedabad,159,191146,2376250.62,2826037.83,26701199.85,Series B,Marketplace,False,2.9,0.06,54,False,Medium
ST0712,Wiley-Garza,HealthTech,2024,Mumbai,327,189042,595970.39,457087.53,24166889.88,Series A,Marketplace,True,3.8,0.38,3,True,Low
ST0713,Lucero-Hubbard,Robotics,2016,Pune,494,149419,313359.02,458825.35,9550036.29,Series C,Subscription,False,4.5,0.2,69,False,Medium
ST0714,Hawkins-Davis,ClimateTech,2023,Ahmedabad,210,160178,1364756.0,599518.54,8042152.62,Series B,Marketplace,True,3.0,0.28,66,True,Medium
ST0715,Hawkins-Shelton,HealthTech,2019,Pune,156,186664,1349888.11,478986.76,11235276.04,Series B,B2B,True,3.8,0.12,82,True,Medium
ST0716,"Nash, Harvey and Morales",Robotics,2019,Pune,426,56043,2677628.67,540398.88,17405721.85,Series C,Marketplace,False,4.0,0.15,11,True,Medium
ST0717,Murphy LLC,Robotics,2025,Jaipur,34,165090,4081451.56,5187979.29,11003015.66,Seed,Subscription,False,4.9,0.08,3,False,High
ST0718,Hernandez Ltd,Gaming,2017,Noida,450,165162,3175184.65,2908917.3,40851509.13,Series A,Subscription,False,3.1,0.11,75,True,Medium
ST0719,Wright Group,HealthTech,2025,Mumbai,80,126568,477518.4,208182.55,9292149.73,Seed,Marketplace,True,4.7,0.08,63,True,Medium
ST0720,"Ray, Archer and Medina",Gaming,2016,Ahmedabad,458,47591,4089321.01,4471986.88,9433008.46,Series A,B2B,True,2.9,0.18,59,False,Medium
ST0721,Jackson-Mcfarland,FinTech,2019,Pune,198,101660,113372.42,144496.66,38184115.52,Seed,B2B,True,4.1,0.03,32,False,Medium
ST0722,Hayes PLC,HealthTech,2019,Chennai,282,193972,4093094.25,5355962.31,4294011.4,Series C,B2C,True,2.8,0.31,57,False,Medium
ST0723,"Fleming, Nelson and Williamson",FinTech,2023,Kolkata,33,143482,3463285.58,3517768.63,6197621.98,Series A,B2B,True,4.6,0.05,38,False,High
ST0724,"Munoz, Esparza and Brooks",FinTech,2022,Pune,17,60421,2141405.81,838551.95,32785461.64,Seed,B2C,True,3.1,0.35,50,True,Low
ST0725,"Wilson, Wilson and Smith",SaaS,2017,Pune,494,74875,1792966.44,1793694.02,5961630.97,Series C,Marketplace,True,4.8,0.37,6,False,Medium
ST0726,Mays-Glover,Cybersecurity,2022,Chennai,352,112475,759597.98,810836.97,15113110.15,Series B,B2B,True,4.5,0.15,14,False,Medium
ST0727,Davis LLC,FinTech,2016,Jaipur,446,39965,3891142.36,1519747.18,7431620.14,Series C,Marketplace,True,3.6,0.32,62,True,Medium
ST0728,"Jacobs, Edwards and Travis",Gaming,2024,Chennai,51,85686,4973910.7,2170783.93,19281619.01,Series A,B2C,False,3.3,0.18,89,True,High
ST0729,Collins-Garcia,Gaming,2023,Jaipur,219,145005,2490540.45,2226298.69,26647097.9,Series A,B2B,True,4.6,0.16,75,True,Medium
ST0730,Hall-Nixon,AI,2020,Chennai,190,1751,1024365.54,1337589.52,18151802.19,Series A,Marketplace,False,3.7,0.06,15,False,Low
ST0731,Brown-Allen,FinTech,2017,Kolkata,78,145572,4859379.81,6739182.69,12162745.55,Seed,Subscription,False,4.6,0.03,18,False,High
ST0732,"Booth, Villa and Lopez",E-commerce,2017,Hyderabad,32,184868,538989.06,515321.62,23867487.16,Series A,B2B,True,4.0,0.07,19,True,Medium
ST0733,Solis Inc,ClimateTech,2021,Chennai,296,110181,757088.95,330962.85,37190719.03,Series C,B2B,False,4.4,0.28,39,True,Low
ST0734,"Dennis, Nelson and Arnold",Gaming,2025,Noida,61,41864,309403.99,320292.09,30228471.26,Series B,Marketplace,True,2.9,0.07,51,False,Low
ST0735,Gilmore-Martin,SaaS,2015,Delhi,221,42104,1366419.76,436595.0,18909135.99,Series C,B2C,True,4.9,0.3,52,True,Low
ST0736,"Shelton, Frazier and Thompson",Gaming,2018,Mumbai,423,182515,2347496.12,1425274.19,32112447.17,Seed,B2B,True,4.6,0.07,48,True,High
ST0737,Ray Ltd,SaaS,2015,Mumbai,190,159122,3896198.33,2478423.02,12014519.37,Series A,B2C,True,2.9,0.05,28,True,High
ST0738,Sharp-Lloyd,E-commerce,2016,Mumbai,128,71560,434346.38,408789.27,2291483.18,Seed,Marketplace,False,5.0,0.2,7,True,Low
ST0739,"Hunt, Silva and Miller",FinTech,2020,Kolkata,495,105369,2506078.26,1525735.97,19562533.3,Seed,B2C,True,3.4,0.06,87,True,Medium
ST0740,Sandoval-Lang,FinTech,2018,Delhi,305,101168,2389995.64,3177394.18,1918543.94,Series A,B2C,False,2.9,0.28,11,False,Medium
ST0741,Savage-Zavala,Gaming,2018,Delhi,234,35392,1701713.34,1137444.36,42804830.02,Seed,B2C,False,3.6,0.36,100,True,Low
ST0742,"Morales, Mccoy and Clayton",ClimateTech,2016,Noida,54,4916,721686.38,960993.78,27379445.82,Series B,B2C,False,4.9,0.31,12,False,Low
ST0743,Salazar and Sons,ClimateTech,2019,Noida,87,18868,1407785.44,946491.8,4507000.62,Series A,B2B,False,2.9,0.31,34,True,Low
ST0744,Barnett-Vincent,Robotics,2024,Chennai,25,96282,4296426.24,3098672.74,42857197.91,Series B,B2B,False,4.8,0.06,47,True,High
ST0745,Pacheco-Mcmahon,EdTech,2023,Bangalore,264,118988,1321508.89,1768439.75,34143651.54,Series A,B2B,False,4.1,0.26,95,False,Medium
ST0746,Collins-Singh,ClimateTech,2022,Ahmedabad,197,42472,2854967.29,3739944.19,11191411.94,Series C,B2B,True,4.7,0.27,45,False,Medium
ST0747,Ferguson-Valdez,E-commerce,2020,Jaipur,97,192831,550658.18,797029.58,19877396.69,Series C,B2C,False,3.6,0.17,9,False,Medium
ST0748,Mullen Inc,AI,2024,Kolkata,63,73974,2278347.44,2070119.22,47429257.32,Seed,Marketplace,False,2.9,0.09,73,True,Medium
ST0749,Robinson Ltd,HealthTech,2016,Pune,247,56946,279846.8,371755.98,47634618.22,Seed,Marketplace,False,4.2,0.12,82,False,Low
ST0750,Vargas-Spence,AI,2016,Kolkata,46,79207,4370141.69,3438633.8,21015106.94,Series B,Marketplace,True,3.0,0.36,24,True,Medium
ST0751,Wood and Sons,E-commerce,2024,Kolkata,106,92560,4710288.81,3891230.03,26798539.23,Seed,B2C,True,4.5,0.39,56,True,Medium
ST0752,Dalton and Sons,E-commerce,2015,Pune,375,176102,2896661.91,1123911.81,33219943.83,Series C,B2C,False,4.6,0.3,95,True,Medium
ST0753,Collins Group,HealthTech,2025,Noida,447,83944,576898.31,842830.53,20349012.58,Seed,B2B,True,3.8,0.01,58,False,Medium
ST0754,"Stevens, Crawford and Jimenez",SaaS,2015,Chennai,386,50193,2106678.78,1916892.5,8346746.35,Series B,B2B,False,3.4,0.15,25,True,Medium
ST0755,Case-Castro,E-commerce,2020,Ahmedabad,464,81469,2515405.15,3340673.34,34980891.45,Series C,Marketplace,True,4.1,0.19,53,False,Medium
ST0756,Harris Inc,Gaming,2025,Mumbai,479,47088,2299529.59,1575310.99,27660040.93,Seed,B2B,True,2.9,0.18,37,True,Medium
ST0757,Meyer-Leach,FinTech,2025,Noida,50,171295,91968.2,129881.7,5228581.34,Seed,Marketplace,False,4.4,0.25,70,False,Low
ST0758,Deleon Ltd,ClimateTech,2021,Kolkata,113,59426,3886632.46,3564291.82,5769330.21,Seed,Marketplace,True,4.6,0.38,45,True,Medium
ST0759,Williams-Bennett,EdTech,2015,Kolkata,264,75345,1345369.61,1421095.61,15404464.48,Seed,B2B,True,4.8,0.36,87,False,Low
ST0760,Harrison LLC,Gaming,2018,Ahmedabad,83,99148,4205440.43,3678297.81,37075209.26,Series C,B2C,False,3.3,0.08,74,True,High
ST0761,Thompson Group,Gaming,2020,Ahmedabad,429,14521,4008644.91,3813061.92,6487079.7,Series A,Subscription,True,4.1,0.39,23,True,Medium
ST0762,"Barber, Johnson and Tran",Cybersecurity,2023,Pune,55,187128,4007848.15,3428851.0,31590481.37,Series B,B2C,True,4.5,0.34,81,True,High
ST0763,Bond and Sons,SaaS,2021,Bangalore,52,7721,2192730.98,2231240.52,29684745.18,Series A,Subscription,False,2.6,0.29,11,False,Low
ST0764,Perez and Sons,Cybersecurity,2025,Bangalore,100,63841,3266088.37,1594771.48,9731754.28,Series B,B2B,True,4.6,0.29,49,True,Medium
ST0765,Gonzalez LLC,HealthTech,2019,Mumbai,326,7066,3195548.98,3045872.5,5215790.55,Series A,B2B,True,3.6,0.24,14,True,Medium
ST0766,Douglas-Espinoza,FinTech,2018,Kolkata,258,95738,4564468.46,2146962.52,5078552.4,Series C,Marketplace,False,4.5,0.17,63,True,High
ST0767,"Curtis, Thompson and Rodriguez",FinTech,2020,Chennai,418,43232,907234.11,193406.33,8974919.75,Series C,B2B,True,3.9,0.25,5,True,Low
ST0768,Russell and Sons,HealthTech,2018,Chennai,272,195431,1279960.1,458317.48,30325233.17,Seed,B2C,True,3.8,0.21,98,True,Medium
ST0769,Perez and Sons,E-commerce,2023,Mumbai,172,37323,1106607.95,1268246.93,46995412.77,Series C,Subscription,False,3.2,0.2,12,False,Low
ST0770,Morrison LLC,FinTech,2024,Jaipur,267,105842,4612517.01,2422129.97,9933928.36,Series B,B2C,True,4.6,0.29,51,True,High
ST0771,Chapman and Sons,FinTech,2024,Kolkata,493,190283,2444280.63,3294192.53,21215679.22,Series C,B2C,False,4.4,0.33,80,False,Medium
ST0772,"Andrews, Peterson and Davila",Cybersecurity,2024,Ahmedabad,196,166858,4098515.03,3214155.49,44478011.82,Series B,Subscription,True,4.9,0.11,53,True,High
ST0773,Lopez PLC,E-commerce,2017,Chennai,63,48160,4047111.93,3068531.76,9336448.84,Seed,B2B,False,3.1,0.09,48,True,Medium
ST0774,"Meyer, Arias and Espinoza",Gaming,2019,Jaipur,357,3857,3586845.08,1714168.17,28395089.17,Series A,B2C,True,3.3,0.1,9,True,Medium
ST0775,Haley-Sandoval,Gaming,2025,Kolkata,292,73888,3584165.46,5125902.76,40380953.49,Series B,Marketplace,True,4.2,0.23,83,False,Medium
ST0776,"Hudson, Freeman and Hill",SaaS,2020,Jaipur,105,14018,4015598.71,3406216.58,49513472.84,Series C,B2C,True,3.6,0.06,22,True,Medium
ST0777,Smith-May,AI,2023,Ahmedabad,150,5675,3221896.38,4230137.26,49398340.54,Seed,Marketplace,True,4.8,0.12,52,False,Medium
ST0778,"Hamilton, Tucker and Nelson",FinTech,2023,Chennai,40,124179,484647.89,602546.86,36176520.8,Series C,B2B,False,3.2,0.3,52,False,Low
ST0779,"Jackson, Waters and Hernandez",FinTech,2015,Delhi,157,183572,4919994.52,4139376.44,32072801.92,Seed,B2B,True,4.8,0.34,80,True,High
ST0780,Hernandez and Sons,Robotics,2015,Bangalore,58,85635,4308329.96,4918085.17,11355745.75,Series B,B2B,True,2.7,0.29,48,False,Medium
ST0781,"Frederick, Christian and Smith",HealthTech,2024,Noida,29,80767,384460.45,241490.25,30656894.12,Seed,B2C,False,4.5,0.12,22,True,Low
ST0782,Smith-Murray,Robotics,2023,Delhi,446,39797,3767643.79,5101909.39,48293521.36,Series C,Subscription,False,3.5,0.18,16,False,Medium
ST0783,Ellis Ltd,EdTech,2016,Hyderabad,169,192591,2418704.49,772387.12,38321789.03,Series C,B2B,True,4.3,0.15,32,True,Medium
ST0784,Smith-Stanley,Robotics,2023,Chennai,11,176767,1088515.99,1375954.83,9436475.62,Series B,Subscription,True,2.8,0.09,76,False,Medium
ST0785,Anderson-Jackson,Robotics,2018,Kolkata,439,133254,537245.77,198285.95,45839027.34,Series A,B2B,False,3.5,0.19,80,True,Low
ST0786,Gonzalez-Boyd,FinTech,2018,Bangalore,221,44043,3434467.34,4935133.72,28883252.01,Series C,B2C,False,2.8,0.19,14,False,Medium
ST0787,"Murphy, Robertson and Robinson",EdTech,2017,Kolkata,19,125843,3312808.66,2611928.3,13315657.33,Series C,Marketplace,True,4.8,0.04,56,True,High
ST0788,Norton-Cantrell,Gaming,2017,Jaipur,230,72457,1855205.57,489541.85,19157000.32,Series B,Subscription,False,4.8,0.09,25,True,Medium
ST0789,Harris Inc,Cybersecurity,2018,Hyderabad,60,179562,258858.53,135545.45,5598585.56,Seed,Marketplace,True,2.8,0.36,74,True,Low
ST0790,"Webb, Sanchez and Ellison",Cybersecurity,2022,Delhi,456,163587,3500566.27,2541156.34,19674626.98,Series A,B2C,False,3.0,0.33,89,True,Medium
ST0791,Kelly-Kim,ClimateTech,2019,Delhi,331,76495,3532208.2,2028802.27,205188.18,Series A,Marketplace,True,3.0,0.36,80,True,Medium
ST0792,"Casey, Taylor and Hodge",HealthTech,2019,Hyderabad,90,50111,1667455.03,1320259.57,48114039.25,Series A,B2B,False,4.2,0.18,3,True,Medium
ST0793,Sellers-Ryan,Cybersecurity,2018,Ahmedabad,247,153871,15022.3,20057.54,23654783.82,Series A,B2C,True,2.6,0.02,88,False,Low
ST0794,"Lee, Walker and Wood",ClimateTech,2019,Chennai,56,80849,4021424.16,2559156.15,24558559.41,Series C,B2B,False,3.4,0.22,85,True,Medium
ST0795,Holden LLC,FinTech,2019,Ahmedabad,159,187163,1675356.96,1462888.81,33213654.33,Seed,B2C,False,4.7,0.34,62,True,Medium
ST0796,Krueger PLC,E-commerce,2018,Hyderabad,443,58738,3300240.9,1267698.65,24916719.96,Series A,Subscription,True,3.1,0.3,56,True,Medium
ST0797,Stewart-Holmes,HealthTech,2019,Chennai,499,72807,4386948.74,4748617.5,44966108.05,Series B,Subscription,False,3.6,0.38,68,False,Medium
ST0798,"Harris, Montes and Simmons",ClimateTech,2024,Chennai,488,73416,1553523.25,393709.35,26027882.76,Series B,B2B,True,3.4,0.25,56,True,Low
ST0799,Adams-Alvarez,Cybersecurity,2022,Mumbai,260,180706,744184.13,807588.61,26183149.16,Seed,Marketplace,True,3.2,0.23,21,False,Medium
ST0800,"Navarro, Brown and Pineda",AI,2015,Mumbai,237,11735,1094453.26,1393361.34,6215616.51,Series A,Marketplace,False,3.7,0.01,46,False,Medium
ST0801,Gray and Sons,EdTech,2021,Jaipur,407,132594,3329976.73,3994476.89,7794098.92,Seed,Marketplace,True,2.7,0.12,94,False,Medium
ST0802,"Clark, Adams and Morrison",Cybersecurity,2019,Jaipur,21,125040,4665344.47,2441594.3,33941088.84,Series B,B2C,False,3.5,0.17,13,True,High
ST0803,"Wilkins, Stein and Larson",Cybersecurity,2019,Hyderabad,352,85536,4023857.45,1532805.07,38394634.91,Series B,Subscription,True,3.1,0.17,26,True,Medium
ST0804,"Lewis, Barron and Hill",ClimateTech,2020,Kolkata,197,115528,489251.07,432763.52,34721962.75,Series C,Subscription,False,3.8,0.28,46,True,Low
ST0805,White PLC,EdTech,2024,Ahmedabad,241,8254,4563665.87,1069489.42,38350146.66,Series B,B2C,False,2.7,0.06,39,True,Medium
ST0806,Travis-Schmitt,ClimateTech,2015,Hyderabad,32,199006,4227085.64,1537461.19,33520457.6,Seed,Marketplace,True,3.7,0.31,67,True,High
ST0807,"Rios, Walls and Brown",SaaS,2025,Ahmedabad,175,156802,496021.32,286576.32,24099321.62,Seed,B2C,True,3.3,0.03,95,True,Medium
ST0808,Ochoa-Jennings,Cybersecurity,2015,Noida,292,195097,4836719.52,1825008.3,44757864.44,Series A,B2B,True,4.1,0.07,81,True,High
ST0809,Spencer LLC,ClimateTech,2021,Bangalore,5,41113,3022915.4,1080222.93,4888338.65,Seed,Marketplace,False,3.0,0.19,65,True,Medium
ST0810,Hart Inc,SaaS,2016,Kolkata,252,49246,4103152.08,5310451.42,27358626.42,Series A,B2B,True,4.6,0.28,85,False,Medium
ST0811,"White, Dudley and Cabrera",Cybersecurity,2025,Hyderabad,77,196192,3290752.16,1388724.2,37096152.78,Series C,Marketplace,False,3.9,0.2,38,True,High
ST0812,Pham-Medina,FinTech,2024,Kolkata,205,102140,3491286.99,1185419.68,20873978.6,Seed,Marketplace,True,3.6,0.02,59,True,High
ST0813,"Diaz, Singleton and Johnson",ClimateTech,2019,Bangalore,335,171504,4467172.66,4493258.27,2179458.25,Series A,Marketplace,True,4.8,0.39,60,False,High
ST0814,Nelson and Sons,E-commerce,2022,Pune,183,186132,2630027.69,2280125.39,8766119.11,Series B,Marketplace,False,2.9,0.27,73,True,Medium
ST0815,"Gilbert, Sullivan and Moore",Robotics,2019,Pune,39,170118,2423885.86,3517837.69,30311797.81,Series B,Marketplace,False,3.0,0.29,65,False,Medium
ST0816,Cantrell-Miller,ClimateTech,2020,Delhi,39,12777,157314.0,181342.26,11623630.3,Series A,B2B,True,4.2,0.2,87,False,Low
ST0817,"Williamson, Morse and Allen",FinTech,2022,Chennai,377,101685,3781511.23,2821283.44,3265276.63,Seed,B2C,False,4.0,0.05,96,True,High
ST0818,Byrd Inc,ClimateTech,2025,Mumbai,60,184166,2253053.06,840798.02,31887918.89,Series A,B2C,True,3.9,0.09,63,True,Medium
ST0819,"Sanders, Hoffman and Mcdonald",AI,2017,Bangalore,227,139550,4045274.37,1820310.99,29126291.93,Series B,Subscription,True,4.1,0.27,27,True,High
ST0820,Cooper Group,SaaS,2022,Ahmedabad,179,49576,3414982.42,4934877.37,36427761.92,Series B,Marketplace,True,3.8,0.08,27,False,Medium
ST0821,"Williams, Newman and Chavez",Cybersecurity,2016,Hyderabad,415,18604,2200001.53,2228847.75,43705146.24,Series C,B2C,True,3.9,0.06,67,False,Medium
ST0822,Wheeler-Miller,E-commerce,2016,Pune,312,142698,1661289.78,816071.38,47033845.06,Series B,B2B,True,4.8,0.11,91,True,Medium
ST0823,Jones Group,SaaS,2022,Mumbai,441,136727,4659727.16,3961052.84,19991021.97,Seed,B2B,False,2.6,0.28,15,True,Medium
ST0824,"Carr, Oneill and Dixon",AI,2018,Noida,220,69388,1010551.17,1368727.33,3016628.85,Seed,B2B,False,3.0,0.33,43,False,Low
ST0825,Green and Sons,AI,2016,Bangalore,41,110114,2994756.67,2983264.13,4075644.74,Series C,B2C,False,3.9,0.38,35,True,Medium
ST0826,Hall-Johnson,EdTech,2023,Jaipur,225,126198,1524057.57,1988565.25,48574709.16,Series C,B2B,False,2.6,0.03,100,False,Medium
ST0827,"Lee, Garcia and Howell",FinTech,2024,Chennai,31,102482,3830750.76,4229427.3,21514446.5,Series B,B2C,False,3.6,0.06,57,False,High
ST0828,Mcdaniel-Duke,SaaS,2015,Bangalore,228,16184,1198469.34,383016.48,551980.03,Series A,B2B,True,3.5,0.3,69,True,Low
ST0829,"Wong, Patton and Crawford",HealthTech,2024,Kolkata,34,34217,2198393.85,1247313.21,15740587.87,Series C,B2B,True,4.0,0.36,38,True,Low
ST0830,Hernandez Ltd,ClimateTech,2019,Chennai,44,66588,4692467.01,2194287.9,35277496.54,Series B,B2C,False,4.5,0.36,29,True,Medium
ST0831,Williams-Duarte,Cybersecurity,2016,Delhi,168,183916,2711681.68,910288.82,17364440.86,Series A,B2C,False,3.5,0.38,63,True,Medium
ST0832,Barnes-Hancock,ClimateTech,2025,Noida,384,145956,1061740.46,726344.06,40828166.49,Seed,B2B,False,2.9,0.39,90,True,Low
ST0833,Harvey Inc,Gaming,2022,Bangalore,433,9848,1358789.88,1310841.18,15055621.72,Series C,Subscription,False,4.9,0.03,79,True,Medium
ST0834,"Bowers, Cooper and Morrow",E-commerce,2015,Jaipur,27,59837,1036593.3,455846.92,21582693.99,Series B,Marketplace,True,2.6,0.13,70,True,Low
ST0835,"Miller, Holt and Morgan",AI,2016,Ahmedabad,392,8168,1711312.48,2187076.67,21732096.71,Series C,Marketplace,False,3.6,0.29,95,False,Low
ST0836,"Torres, Neal and Collier",HealthTech,2015,Mumbai,222,151104,3598908.78,4317668.65,13042030.4,Series B,B2B,True,4.9,0.19,31,False,High
ST0837,Lee and Sons,SaaS,2015,Hyderabad,399,143292,1486166.34,1400574.19,1978380.12,Series B,Marketplace,False,3.2,0.11,33,True,Medium
ST0838,"Lee, King and Bray",Robotics,2018,Kolkata,438,47867,2224605.34,494856.1,493091.56,Seed,B2B,False,2.6,0.15,82,True,Medium
ST0839,Simon-Mccoy,ClimateTech,2017,Delhi,464,160993,2761724.87,3974898.89,22049953.83,Series A,B2C,True,3.1,0.32,34,False,Medium
ST0840,Huang PLC,EdTech,2015,Mumbai,124,31001,3276458.14,1440108.66,25360623.33,Series B,B2B,False,3.6,0.13,71,True,Medium
ST0841,"Hampton, Garcia and Booth",EdTech,2018,Chennai,281,189303,233218.0,117799.79,5502715.76,Series B,Subscription,True,3.8,0.05,10,True,Medium
ST0842,Underwood-Holt,E-commerce,2022,Mumbai,333,112797,4380507.16,1690890.34,16360700.06,Seed,B2C,False,4.5,0.14,53,True,High
ST0843,Perez Ltd,Robotics,2024,Chennai,27,77250,4652239.49,6445372.89,1325487.55,Series A,Subscription,True,4.0,0.33,66,False,Medium
ST0844,"Jones, Nguyen and Hendricks",SaaS,2023,Jaipur,341,191384,758872.68,904117.41,32478143.29,Series C,B2B,True,4.9,0.38,29,False,Medium
ST0845,Richardson PLC,E-commerce,2018,Chennai,315,124818,3299396.82,2891712.78,15881120.83,Series A,Subscription,False,3.0,0.23,32,True,Medium
ST0846,"Waters, Massey and Rivera",Robotics,2016,Chennai,388,31255,3468434.93,2700210.35,47882546.7,Series C,B2C,False,3.5,0.04,72,True,Medium
ST0847,Ramsey LLC,SaaS,2025,Pune,407,110799,1156518.88,1475911.73,49337911.3,Series B,Marketplace,False,4.8,0.11,53,False,Medium
ST0848,"Meyer, Neal and Lawson",EdTech,2017,Noida,165,31923,416714.73,311423.16,49163225.14,Seed,B2C,True,3.9,0.26,99,True,Low
ST0849,"Smith, Parsons and White",AI,2017,Hyderabad,219,70042,3829892.69,4307849.65,23519520.42,Series A,Subscription,False,2.8,0.35,56,False,Medium
ST0850,"Allen, Fisher and Garcia",SaaS,2024,Jaipur,186,34411,2017564.36,1864275.9,35613576.4,Seed,B2B,True,2.8,0.36,44,True,Low
ST0851,Chavez LLC,ClimateTech,2017,Pune,383,94050,4750096.09,6573546.32,31560058.27,Seed,B2C,True,4.4,0.18,97,False,High
ST0852,Gonzalez and Sons,Cybersecurity,2016,Delhi,308,156464,1855670.8,1937740.05,18999760.32,Series B,Subscription,False,3.6,0.21,76,False,Medium
ST0853,"Smith, Anderson and Gonzalez",E-commerce,2017,Pune,29,148883,2593211.43,2289161.89,25435983.16,Seed,B2C,False,4.8,0.12,50,True,Medium
ST0854,Hamilton-Barrett,ClimateTech,2022,Delhi,270,73943,2879937.74,2880285.48,5018353.43,Series A,Marketplace,False,3.2,0.06,36,False,Medium
ST0855,"Rubio, Soto and Whitney",HealthTech,2015,Jaipur,315,198517,539536.07,270403.05,13967503.96,Seed,B2C,True,2.7,0.23,66,True,Low
ST0856,Gregory Inc,ClimateTech,2019,Hyderabad,255,7757,1854007.39,1050088.98,47396594.67,Seed,Subscription,False,3.6,0.18,17,True,Low
ST0857,Sutton-Stephens,EdTech,2016,Chennai,257,69958,443450.51,167563.74,13958737.29,Series A,Marketplace,False,4.2,0.39,11,True,Low
ST0858,Williams LLC,Gaming,2016,Ahmedabad,237,166314,3680253.51,3951509.98,3750720.79,Series B,B2C,True,4.2,0.36,5,False,Medium
ST0859,Skinner-Johnson,Cybersecurity,2022,Pune,490,167329,3140152.39,1631899.04,29337851.49,Series C,B2C,False,4.7,0.1,26,True,High
ST0860,Stewart PLC,Gaming,2016,Noida,149,35548,1000879.11,1339799.93,47544096.27,Series A,B2C,True,4.6,0.3,1,False,Low
ST0861,"Hurst, Monroe and Mckay",HealthTech,2019,Delhi,219,181350,1322738.33,918479.47,29215752.84,Series B,Subscription,False,4.1,0.2,85,True,Medium
ST0862,"Krueger, Johnson and Gomez",Cybersecurity,2021,Noida,412,166157,1967128.18,1306696.83,24073904.68,Series B,B2C,False,2.7,0.05,97,True,Medium
ST0863,Gonzalez-Gordon,ClimateTech,2022,Jaipur,64,47188,2329032.3,1431371.41,5721137.86,Series C,B2C,True,4.2,0.28,100,True,Medium
ST0864,"Jackson, Thomas and Mitchell",E-commerce,2021,Kolkata,153,71234,2542362.14,3449359.49,39152253.33,Series C,Subscription,False,2.7,0.31,34,False,Medium
ST0865,Howell PLC,EdTech,2024,Pune,138,15321,1348903.0,1546710.05,17025085.76,Series A,B2B,False,4.5,0.13,53,False,Medium
ST0866,Martinez-Lewis,E-commerce,2023,Hyderabad,71,159586,2703438.88,3880413.8,1104828.78,Seed,B2C,False,3.4,0.31,43,False,Medium
ST0867,"Rodriguez, Martinez and Martinez",E-commerce,2020,Kolkata,279,53019,4926234.31,6352841.07,19806538.13,Series A,B2C,True,4.3,0.12,21,False,High
ST0868,"Lucas, Schultz and Gilbert",Cybersecurity,2015,Delhi,23,6250,3778057.84,3341775.27,25099891.06,Series A,B2B,False,4.5,0.03,37,True,Medium
ST0869,Elliott Ltd,FinTech,2016,Ahmedabad,388,33412,4066849.25,2811062.15,20067509.26,Series C,B2B,True,4.5,0.35,11,True,Medium
ST0870,Meyers-Taylor,Cybersecurity,2020,Kolkata,385,143002,3028310.59,1203456.15,36806876.23,Seed,Marketplace,False,4.5,0.09,78,True,High
ST0871,Miller Group,Gaming,2023,Mumbai,239,54127,507399.3,740823.83,28831249.02,Series C,Marketplace,True,3.4,0.18,29,False,Low
ST0872,"Clark, Morgan and Hill",EdTech,2024,Bangalore,200,5512,4965838.24,5689980.06,47575296.33,Series C,B2C,False,4.4,0.29,58,False,Medium
ST0873,Thomas-Fitzgerald,Robotics,2017,Delhi,194,125991,2820134.81,2920712.48,16655151.97,Series C,B2C,True,4.5,0.39,13,False,Medium
ST0874,Davis LLC,ClimateTech,2019,Kolkata,77,106695,3086277.47,2517072.4,36165469.07,Series B,Marketplace,True,3.9,0.1,99,True,Medium
ST0875,Bryant Group,ClimateTech,2023,Noida,23,85264,3448098.03,3373443.66,43577824.41,Series B,B2C,False,3.2,0.09,72,True,Medium
ST0876,"Abbott, Jimenez and Flowers",FinTech,2021,Pune,241,186825,2420151.7,2229563.35,36997265.32,Seed,B2C,True,4.3,0.37,55,True,Medium
ST0877,"Ayers, Ballard and Alvarez",ClimateTech,2017,Ahmedabad,90,52738,2193630.29,3210358.53,2001144.29,Series C,Subscription,True,3.6,0.08,68,False,Medium
ST0878,"Watkins, Byrd and Gutierrez",E-commerce,2024,Pune,156,31823,2183042.22,1271601.91,46102412.37,Series A,Marketplace,True,4.2,0.21,79,True,Medium
ST0879,Fletcher-Hamilton,HealthTech,2017,Ahmedabad,416,161956,4760456.86,3249627.34,30245663.22,Series C,B2B,False,3.7,0.09,43,True,High
